Datetime,total_value,VRF1_value,VRF2_value,lighting1_value,lighting2_value,temperature,enthalpy,relative_humidity,radiation,Hour,DayOfWeek,Quarter,Month,Year,DayOfYear,DayOfMonth,WeekOfYear,DayOfYearFloat,Time_state,Working_state,lighting2_value_SECF
2019-07-30 12:00:00,48.95,17.66,18.84,9.264,3.186,28.9,83.36,84,312.0,12,1,3,7,2019,211,30,31,211.5,1,1,6.338
2019-07-30 13:00:00,59.37,25.7,20.61,9.04,4.02,30.0,81.07,74,480.0,13,1,3,7,2019,211,30,31,211.54166666666666,1,1,7.045999999999999
2019-07-30 14:00:00,65.16,27.74,23.4,9.856,4.164,32.2,78.31,59,794.0,14,1,3,7,2019,211,30,31,211.58333333333334,1,1,7.400000000000001
2019-07-30 15:00:00,61.9,25.44,22.49,9.872,4.098,32.2,75.12,55,714.0,15,1,3,7,2019,211,30,31,211.625,1,1,7.654
2019-07-30 16:00:00,50.6,20.0,16.78,9.888,3.932,31.1,73.57,58,215.0,16,1,3,7,2019,211,30,31,211.66666666666666,1,1,7.652666666666666
2019-07-30 17:00:00,36.27,13.22,11.43,8.496,3.124,30.0,69.79,58,532.0,17,1,3,7,2019,211,30,31,211.70833333333334,1,1,6.142
2019-07-30 18:00:00,26.3,8.64,7.64,7.808,2.212,28.9,74.06,70,67.0,18,1,3,7,2019,211,30,31,211.75,0,1,5.558666666666667
2019-07-30 19:00:00,24.57,8.06,6.57,7.152,2.788,27.8,72.53,74,0.0,19,1,3,7,2019,211,30,31,211.79166666666666,0,1,5.55
2019-07-30 20:00:00,23.34,7.2,5.05,7.392,3.698,27.1,72.94,79,0.0,20,1,3,7,2019,211,30,31,211.83333333333334,0,1,5.34
2019-07-30 21:00:00,21.57,6.18,5.66,6.128,3.602,26.1,74.82,89,0.0,21,1,3,7,2019,211,30,31,211.875,0,1,3.5546666666666664
2019-07-31 07:00:00,18.47,7.26,5.05,4.432,1.728,27.2,79.32,89,132.0,7,2,3,7,2019,212,31,31,212.29166666666666,0,1,2.0879999999999996
2019-07-31 08:00:00,36.5,13.76,13.65,6.128,2.962,28.9,80.03,79,200.0,8,2,3,7,2019,212,31,31,212.33333333333334,1,1,3.420666666666667
2019-07-31 09:00:00,55.42,22.66,21.0,7.808,3.952,31.1,79.58,66,452.0,9,2,3,7,2019,212,31,31,212.375,1,1,4.8406666666666665
2019-07-31 10:00:00,56.3,22.72,21.87,8.112,3.598,32.2,80.72,62,866.0,10,2,3,7,2019,212,31,31,212.41666666666666,1,1,5.083333333333333
2019-07-31 11:00:00,56.98,24.64,19.64,9.28,3.42,32.8,77.25,55,960.0,11,2,3,7,2019,212,31,31,212.45833333333334,1,1,4.665333333333333
2019-07-31 12:00:00,52.5,23.52,18.48,7.136,3.364,33.9,78.64,52,977.0,12,2,3,7,2019,212,31,31,212.5,1,1,3.8753333333333337
2019-07-31 13:00:00,52.71,20.48,21.14,8.096,2.994,32.8,80.56,59,945.0,13,2,3,7,2019,212,31,31,212.54166666666666,1,1,4.118666666666667
2019-07-31 14:00:00,61.9,25.44,23.88,8.992,3.588,32.8,83.89,63,959.0,14,2,3,7,2019,212,31,31,212.58333333333334,1,1,4.7893333333333326
2019-07-31 15:00:00,79.23,44.32,19.05,8.864,6.996,32.8,83.89,63,872.0,15,2,3,7,2019,212,31,31,212.625,1,1,4.520666666666667
2019-07-31 16:00:00,58.61,27.74,18.58,8.016,4.274,35.0,67.77,36,350.0,16,2,3,7,2019,212,31,31,212.66666666666666,1,1,3.4066666666666667
2019-07-31 17:00:00,34.69,13.54,11.79,6.528,2.832,33.9,73.38,46,317.0,17,2,3,7,2019,212,31,31,212.70833333333334,1,1,2.4633333333333334
2019-07-31 18:00:00,26.91,7.58,11.36,5.664,2.306,31.1,73.57,58,18.0,18,2,3,7,2019,212,31,31,212.75,0,1,2.1666666666666665
2019-07-31 19:00:00,24.27,7.04,8.88,6.272,2.078,30.0,72.6,62,0.0,19,2,3,7,2019,212,31,31,212.79166666666666,0,1,2.122
2019-07-31 20:00:00,15.49,3.68,3.84,5.856,2.114,30.0,75.41,66,0.0,20,2,3,7,2019,212,31,31,212.83333333333334,0,1,2.084
2019-07-31 21:00:00,15.02,4.0,3.53,5.552,1.938,27.8,78.74,84,0.0,21,2,3,7,2019,212,31,31,212.875,0,1,2.0306666666666664
2019-08-01 07:00:00,20.57,8.96,4.7,4.928,1.982,30.0,78.24,70,223.0,7,3,3,8,2019,213,1,31,213.29166666666666,0,1,3.532666666666667
2019-08-01 08:00:00,49.68,19.68,19.12,6.848,4.032,31.1,82.6,70,443.0,8,3,3,8,2019,213,1,31,213.33333333333334,1,1,6.312
2019-08-01 09:00:00,71.42,24.26,32.5,9.2,5.46,32.8,80.56,59,612.0,9,3,3,8,2019,213,1,31,213.375,1,1,7.494
2019-08-01 10:00:00,75.61,25.82,35.07,9.104,5.616,33.9,82.17,56,777.0,10,3,3,8,2019,213,1,31,213.41666666666666,1,1,8.041333333333332
2019-08-01 11:00:00,66.66,26.24,25.88,9.616,4.924,33.9,78.64,52,884.0,11,3,3,8,2019,213,1,31,213.45833333333334,1,1,6.867999999999999
2019-08-01 12:00:00,55.03,21.6,21.88,7.92,3.63,33.9,82.17,56,950.0,12,3,3,8,2019,213,1,31,213.5,1,1,6.6306666666666665
2019-08-01 13:00:00,54.03,20.8,21.41,8.512,3.308,32.8,80.56,59,773.0,13,3,3,8,2019,213,1,31,213.54166666666666,1,1,7.242
2019-08-01 14:00:00,63.32,23.84,25.67,10.208,3.602,32.8,83.89,63,769.0,14,3,3,8,2019,213,1,31,213.58333333333334,1,1,7.972666666666666
2019-08-01 15:00:00,69.46,25.92,27.78,10.88,4.88,31.1,82.6,70,581.0,15,3,3,8,2019,213,1,31,213.625,1,1,8.292666666666667
2019-08-01 16:00:00,45.76,17.54,15.21,9.088,3.922,31.1,79.58,66,245.0,16,3,3,8,2019,213,1,31,213.66666666666666,1,1,8.252
2019-08-01 17:00:00,30.62,13.6,6.27,7.472,3.278,31.1,79.58,66,323.0,17,3,3,8,2019,213,1,31,213.70833333333334,1,1,7.051333333333333
2019-08-01 18:00:00,23.56,9.76,3.51,7.28,3.01,30.0,75.41,66,124.0,18,3,3,8,2019,213,1,31,213.75,0,1,6.143999999999999
2019-08-01 19:00:00,20.21,7.26,3.06,7.248,2.642,30.0,72.6,62,0.0,19,3,3,8,2019,213,1,31,213.79166666666666,0,1,6.252666666666667
2019-08-01 20:00:00,19.62,6.4,2.95,7.408,2.862,27.2,79.32,89,0.0,20,3,3,8,2019,213,1,31,213.83333333333334,0,1,5.772666666666666
2019-08-01 21:00:00,19.1,5.86,3.06,7.312,2.868,27.2,79.32,89,0.0,21,3,3,8,2019,213,1,31,213.875,0,1,3.878
2019-08-02 07:00:00,20.75,9.82,3.23,5.408,2.292,27.2,82.34,94,0.0,7,4,3,8,2019,214,2,31,214.29166666666666,0,1,4.935111111
2019-08-02 08:00:00,40.21,17.28,12.31,7.568,3.052,27.2,82.34,94,218.0,8,4,3,8,2019,214,2,31,214.33333333333334,1,1,7.023111111333333
2019-08-02 09:00:00,60.79,24.74,21.33,10.848,3.872,28.9,83.36,84,47.0,9,4,3,8,2019,214,2,31,214.375,1,1,8.074444444333333
2019-08-02 10:00:00,69.62,25.5,25.35,13.968,4.802,27.2,79.32,89,61.0,10,4,3,8,2019,214,2,31,214.41666666666666,1,1,8.296
2019-08-02 11:00:00,65.66,23.84,24.6,12.608,4.612,27.8,81.87,89,97.0,11,4,3,8,2019,214,2,31,214.45833333333334,1,1,7.830666666666667
2019-08-02 12:00:00,52.96,20.58,17.45,11.536,3.394,27.8,78.74,84,142.0,12,4,3,8,2019,214,2,31,214.5,1,1,6.556
2019-08-02 13:00:00,63.96,31.1,16.78,13.344,2.736,28.9,83.36,84,390.0,13,4,3,8,2019,214,2,31,214.54166666666666,1,1,8.292
2019-08-02 14:00:00,75.61,37.06,18.21,16.976,3.364,28.9,80.03,79,258.0,14,4,3,8,2019,214,2,31,214.58333333333334,1,1,9.324666666666666
2019-08-02 15:00:00,65.05,27.1,18.37,15.12,4.46,28.9,80.03,79,47.0,15,4,3,8,2019,214,2,31,214.625,1,1,9.270000000000001
2019-08-02 16:00:00,49.3,19.78,13.12,12.592,3.808,27.2,82.34,94,0.0,16,4,3,8,2019,214,2,31,214.66666666666666,1,1,9.346
2019-08-02 17:00:00,35.12,12.64,8.83,10.656,2.994,23.9,68.86,94,0.0,17,4,3,8,2019,214,2,31,214.70833333333334,1,1,5.935333333333333
2019-08-02 18:00:00,26.56,8.16,6.7,9.04,2.66,23.9,68.86,94,10.0,18,4,3,8,2019,214,2,31,214.75,0,1,4.2973333333333334
2019-08-02 19:00:00,21.81,6.14,5.29,8.16,2.22,25.0,70.52,89,0.0,19,4,3,8,2019,214,2,31,214.79166666666666,0,1,3.9073333333333338
2019-08-02 20:00:00,20.06,5.76,4.01,7.952,2.338,25.0,73.14,94,0.0,20,4,3,8,2019,214,2,31,214.83333333333334,0,1,3.919333333333333
2019-08-02 21:00:00,17.94,4.16,4.45,7.2,2.13,23.9,59.11,74,0.0,21,4,3,8,2019,214,2,31,214.875,0,1,3.3053333333333335
2019-08-03 07:00:00,23.63,6.56,5.6,8.48,2.99,27.0,73.74,81,32.0,7,5,3,8,2019,215,3,31,215.29166666666666,0,1,3.1293333333333333
2019-08-03 08:00:00,24.84,8.48,5.1,8.16,3.1,27.0,71.97,78,523.0,8,5,3,8,2019,215,3,31,215.33333333333334,1,1,4.515999999999999
2019-08-03 09:00:00,29.29,11.04,6.89,8.24,3.12,27.0,73.74,81,79.0,9,5,3,8,2019,215,3,31,215.375,1,1,5.488666666666667
2019-08-03 10:00:00,41.52,20.0,9.22,9.312,2.988,27.8,72.53,74,413.0,10,5,3,8,2019,215,3,31,215.41666666666666,1,1,5.826666666666667
2019-08-03 11:00:00,42.8,19.2,12.21,8.688,2.702,28.9,76.7,74,537.0,11,5,3,8,2019,215,3,31,215.45833333333334,1,1,5.739333333333334
2019-08-03 12:00:00,29.88,7.52,12.06,7.6,2.7,25.4,69.37,84,896.0,12,5,3,8,2019,215,3,31,215.5,1,1,5.725333333333334
2019-08-03 13:00:00,27.56,6.24,10.86,7.776,2.684,24.9,69.62,88,311.0,13,5,3,8,2019,215,3,31,215.54166666666666,1,1,5.796400000000001
2019-08-03 14:00:00,29.12,7.58,10.88,7.952,2.708,24.9,69.62,88,97.0,14,5,3,8,2019,215,3,31,215.58333333333334,1,1,6.745466666666666
2019-08-03 15:00:00,30.34,9.86,11.42,6.752,2.308,24.7,68.86,88,104.0,15,5,3,8,2019,215,3,31,215.625,1,1,5.7912
2019-08-03 16:00:00,30.24,10.88,10.69,6.448,2.222,24.7,69.38,89,88.0,16,5,3,8,2019,215,3,31,215.66666666666666,1,1,4.9916
2019-08-03 17:00:00,25.54,8.8,8.31,6.304,2.126,24.6,69.51,90,181.0,17,5,3,8,2019,215,3,31,215.70833333333334,1,1,4.321333333333333
2019-08-03 18:00:00,25.0,8.0,8.15,6.688,2.162,24.5,69.64,91,16.0,18,5,3,8,2019,215,3,31,215.75,0,1,3.667333333333333
2019-08-03 19:00:00,27.1,8.64,9.15,6.704,2.606,24.4,69.26,91,0.0,19,5,3,8,2019,215,3,31,215.79166666666666,0,1,3.6526666666666663
2019-08-03 20:00:00,27.62,8.8,9.57,6.752,2.498,23.9,66.41,89,0.0,20,5,3,8,2019,215,3,31,215.83333333333334,0,1,3.5886666666666667
2019-08-03 21:00:00,24.49,7.58,7.98,6.704,2.226,23.9,66.41,89,0.0,21,5,3,8,2019,215,3,31,215.875,0,1,3.026666666666667
2019-08-04 07:00:00,18.54,4.16,7.56,5.008,1.812,26.1,74.82,89,140.0,7,6,3,8,2019,216,4,31,216.29166666666666,0,0,2.828666666666667
2019-08-04 08:00:00,21.54,5.12,9.0,5.696,1.724,27.8,75.63,79,422.0,8,6,3,8,2019,216,4,31,216.33333333333334,1,0,3.4919999999999995
2019-08-04 09:00:00,27.22,9.76,9.62,5.968,1.872,28.9,76.7,74,643.0,9,6,3,8,2019,216,4,31,216.375,1,0,3.3480000000000003
2019-08-04 10:00:00,31.78,11.26,11.9,6.704,1.916,28.9,76.7,74,231.0,10,6,3,8,2019,216,4,31,216.41666666666666,1,0,3.548666666666667
2019-08-04 11:00:00,29.86,9.54,12.19,6.176,1.954,30.0,78.24,70,881.0,11,6,3,8,2019,216,4,31,216.45833333333334,1,0,3.2453333333333334
2019-08-04 12:00:00,29.51,8.16,13.48,5.936,1.934,32.2,80.72,62,986.0,12,6,3,8,2019,216,4,31,216.5,1,0,3.2266666666666666
2019-08-04 13:00:00,34.29,11.68,14.13,6.4,2.08,31.1,76.57,62,984.0,13,6,3,8,2019,216,4,31,216.54166666666666,1,0,3.2853333333333334
2019-08-04 14:00:00,34.57,11.2,14.97,5.952,2.448,30.0,81.07,74,661.0,14,6,3,8,2019,216,4,31,216.58333333333334,1,0,3.500666666666666
2019-08-04 15:00:00,31.29,9.28,13.55,6.32,2.14,30.0,81.07,74,922.0,15,6,3,8,2019,216,4,31,216.625,1,0,3.3960000000000004
2019-08-04 16:00:00,24.61,6.72,9.99,5.76,2.14,30.0,81.07,74,246.0,16,6,3,8,2019,216,4,31,216.66666666666666,1,0,3.212666666666667
2019-08-04 17:00:00,24.87,5.92,10.13,6.464,2.356,30.0,81.07,74,390.0,17,6,3,8,2019,216,4,31,216.70833333333334,1,0,2.652
2019-08-04 18:00:00,23.71,4.64,10.17,6.672,2.228,31.1,71.33,55,134.0,18,6,3,8,2019,216,4,31,216.75,0,0,2.5773333333333333
2019-08-04 19:00:00,23.27,4.54,9.8,6.928,2.002,28.9,68.79,62,0.0,19,6,3,8,2019,216,4,31,216.79166666666666,0,0,2.4033333333333333
2019-08-04 20:00:00,21.99,4.8,8.39,6.72,2.08,27.8,70.06,70,0.0,20,6,3,8,2019,216,4,31,216.83333333333334,0,0,2.686
2019-08-04 21:00:00,21.04,4.74,7.85,6.48,1.97,27.8,70.06,70,0.0,21,6,3,8,2019,216,4,31,216.875,0,0,2.405333333333333
2019-08-05 07:00:00,21.79,7.36,6.78,5.296,2.354,27.1,78.9,89,95.0,7,0,3,8,2019,217,5,32,217.29166666666666,0,0,3.19
2019-08-05 08:00:00,40.69,16.0,13.54,7.888,3.262,27.8,78.74,84,121.0,8,0,3,8,2019,217,5,32,217.33333333333334,1,0,4.870666666666666
2019-08-05 09:00:00,59.7,22.08,22.96,11.008,3.652,27.8,78.74,84,227.0,9,0,3,8,2019,217,5,32,217.375,1,0,6.258
2019-08-05 10:00:00,73.07,25.06,31.29,11.968,4.752,28.9,80.03,79,253.0,10,0,3,8,2019,217,5,32,217.41666666666666,1,0,6.896
2019-08-05 11:00:00,68.53,24.06,29.78,10.848,3.842,27.8,78.74,84,231.0,11,0,3,8,2019,217,5,32,217.45833333333334,1,0,6.158
2019-08-05 12:00:00,56.69,20.9,22.83,9.6,3.36,30.0,81.07,74,590.0,12,0,3,8,2019,217,5,32,217.5,1,0,6.274
2019-08-05 13:00:00,54.23,21.82,19.77,9.648,2.992,30.0,78.24,70,766.0,13,0,3,8,2019,217,5,32,217.54166666666666,1,0,7.113333333333332
2019-08-05 14:00:00,62.11,25.6,22.11,10.8,3.6,30.0,78.24,70,412.0,14,0,3,8,2019,217,5,32,217.58333333333334,1,0,7.338
2019-08-05 15:00:00,61.26,25.54,21.77,10.432,3.518,30.0,78.24,70,351.0,15,0,3,8,2019,217,5,32,217.625,1,0,7.441999999999999
2019-08-05 16:00:00,49.71,19.04,17.77,9.728,3.172,30.0,78.24,70,295.0,16,0,3,8,2019,217,5,32,217.66666666666666,1,0,7.382000000000001
2019-08-05 17:00:00,32.7,12.0,10.44,7.696,2.564,30.0,78.24,70,186.0,17,0,3,8,2019,217,5,32,217.70833333333334,1,0,6.026666666666667
2019-08-05 18:00:00,28.05,8.48,9.75,7.52,2.3,28.9,76.7,74,40.0,18,0,3,8,2019,217,5,32,217.75,0,0,5.516666666666667
2019-08-05 19:00:00,29.15,9.12,9.73,7.712,2.588,27.8,78.74,84,0.0,19,0,3,8,2019,217,5,32,217.79166666666666,0,0,5.542000000000001
2019-08-05 20:00:00,25.96,7.2,9.11,7.456,2.194,27.8,78.74,84,0.0,20,0,3,8,2019,217,5,32,217.83333333333334,0,0,5.656
2019-08-05 21:00:00,22.4,4.48,8.61,7.184,2.126,27.8,78.74,84,0.0,21,0,3,8,2019,217,5,32,217.875,0,0,3.78
2019-08-06 07:00:00,28.48,13.34,7.59,5.184,2.366,29.5,70.85,62,244.0,7,1,3,8,2019,218,6,32,218.29166666666666,0,1,2.136
2019-08-06 08:00:00,58.16,30.98,17.02,7.376,2.784,30.0,70.49,59,461.0,8,1,3,8,2019,218,6,32,218.33333333333334,1,1,3.7580000000000005
2019-08-06 09:00:00,60.23,21.34,26.67,8.736,3.484,29.0,73.76,69,643.0,9,1,3,8,2019,218,6,32,218.375,1,1,4.756
2019-08-06 10:00:00,66.64,23.36,29.98,9.696,3.604,27.8,72.53,74,852.0,10,1,3,8,2019,218,6,32,218.41666666666666,1,1,5.438
2019-08-06 11:00:00,58.98,21.22,25.86,8.384,3.516,27.5,72.64,76,474.0,11,1,3,8,2019,218,6,32,218.45833333333334,1,1,4.715333333333333
2019-08-06 12:00:00,50.48,18.72,21.09,7.68,2.99,26.5,74.7,86,645.0,12,1,3,8,2019,218,6,32,218.5,1,1,4.292
2019-08-06 13:00:00,54.41,20.06,22.89,8.24,3.22,26.5,74.7,86,986.0,13,1,3,8,2019,218,6,32,218.54166666666666,1,1,4.628
2019-08-06 14:00:00,57.46,20.48,24.08,9.28,3.62,26.7,73.75,83,630.0,14,1,3,8,2019,218,6,32,218.58333333333334,1,1,5.071333333333333
2019-08-06 15:00:00,64.26,22.4,28.58,9.76,3.52,26.5,74.13,85,438.0,15,1,3,8,2019,218,6,32,218.625,1,1,5.080666666666667
2019-08-06 16:00:00,51.9,18.08,20.96,9.472,3.388,26.4,74.31,86,590.0,16,1,3,8,2019,218,6,32,218.66666666666666,1,1,4.740666666666667
2019-08-06 17:00:00,38.34,12.42,15.54,7.36,3.02,26.2,73.52,86,57.0,17,1,3,8,2019,218,6,32,218.70833333333334,1,1,4.155333333333334
2019-08-06 18:00:00,29.65,7.1,12.97,7.088,2.492,25.9,74.58,90,61.0,18,1,3,8,2019,218,6,32,218.75,0,1,3.3486666666666665
2019-08-06 19:00:00,27.98,4.32,14.14,7.296,2.224,25.6,73.38,90,0.0,19,1,3,8,2019,218,6,32,218.79166666666666,0,1,2.9333333333333336
2019-08-06 20:00:00,24.83,3.14,12.92,6.56,2.21,25.6,72.84,89,0.0,20,1,3,8,2019,218,6,32,218.83333333333334,0,1,2.5566666666666666
2019-08-06 21:00:00,22.0,3.04,10.72,6.08,2.16,25.6,67.41,79,0.0,21,1,3,8,2019,218,6,32,218.875,0,1,2.6253333333333333
2019-08-07 07:00:00,25.63,3.74,13.23,5.408,3.252,28.3,71.85,70,329.0,7,2,3,8,2019,219,7,32,219.29166666666666,0,1,2.5673333333333335
2019-08-07 08:00:00,56.02,17.12,26.53,7.6,4.77,29.0,72.44,67,160.0,8,2,3,8,2019,219,7,32,219.33333333333334,1,1,4.026666666666666
2019-08-07 09:00:00,72.44,24.74,30.34,10.528,6.832,28.1,68.62,66,328.0,9,2,3,8,2019,219,7,32,219.375,1,1,4.814666666666667
2019-08-07 10:00:00,82.65,27.68,36.22,11.232,7.518,27.2,72.72,78,531.0,10,2,3,8,2019,219,7,32,219.41666666666666,1,1,5.487333333333333
2019-08-07 11:00:00,83.76,26.4,38.16,11.664,7.536,26.8,71.8,79,746.0,11,2,3,8,2019,219,7,32,219.45833333333334,1,1,4.667333333333334
2019-08-07 12:00:00,64.91,20.22,29.12,9.696,5.874,26.7,71.43,79,324.0,12,2,3,8,2019,219,7,32,219.5,1,1,4.261333333333333
2019-08-07 13:00:00,63.38,23.94,26.5,8.64,4.3,26.8,72.39,80,664.0,13,2,3,8,2019,219,7,32,219.54166666666666,1,1,4.147333333333333
2019-08-07 14:00:00,71.22,27.04,29.24,10.544,4.396,26.6,71.63,80,553.0,14,2,3,8,2019,219,7,32,219.58333333333334,1,1,4.527333333333334
2019-08-07 15:00:00,72.23,31.36,25.81,10.928,4.132,26.6,73.37,83,376.0,15,2,3,8,2019,219,7,32,219.625,1,1,4.616
2019-08-07 16:00:00,54.28,22.08,18.76,9.6,3.84,26.0,73.86,88,277.0,16,2,3,8,2019,219,7,32,219.66666666666666,1,1,3.9440000000000004
2019-08-07 17:00:00,33.34,10.14,12.9,6.752,3.548,25.5,72.45,89,199.0,17,2,3,8,2019,219,7,32,219.70833333333334,1,1,3.222
2019-08-07 18:00:00,29.09,7.68,11.54,6.416,3.454,25.3,71.67,89,22.0,18,2,3,8,2019,219,7,32,219.75,0,1,2.9139999999999997
2019-08-07 19:00:00,26.95,7.46,10.42,5.808,3.262,24.7,68.35,87,0.0,19,2,3,8,2019,219,7,32,219.79166666666666,0,1,2.7693333333333334
2019-08-07 20:00:00,25.98,7.26,9.55,5.808,3.362,24.6,70.03,91,0.0,20,2,3,8,2019,219,7,32,219.83333333333334,0,1,2.34
2019-08-07 21:00:00,24.14,6.5,8.28,5.968,3.392,24.5,69.64,91,0.0,21,2,3,8,2019,219,7,32,219.875,0,1,2.228
2019-08-08 07:00:00,22.74,6.4,8.5,4.864,2.976,27.6,72.4,75,111.0,7,3,3,8,2019,220,8,32,220.29166666666666,0,1,2.7866666666666666
2019-08-08 08:00:00,41.99,13.66,17.59,6.624,4.116,27.8,71.91,73,453.0,8,3,3,8,2019,220,8,32,220.33333333333334,1,1,4.401333333333333
2019-08-08 09:00:00,54.28,19.04,22.42,8.56,4.26,27.1,70.56,75,683.0,9,3,3,8,2019,220,8,32,220.375,1,1,5.225333333333333
2019-08-08 10:00:00,59.79,22.72,23.5,8.8,4.77,26.1,70.33,81,871.0,10,3,3,8,2019,220,8,32,220.41666666666666,1,1,5.536666666666666
2019-08-08 11:00:00,60.19,23.94,24.68,7.984,3.586,25.6,68.49,81,987.0,11,3,3,8,2019,220,8,32,220.45833333333334,1,1,5.032
2019-08-08 12:00:00,48.85,21.34,17.01,7.296,3.204,25.4,67.77,81,1074.0,12,3,3,8,2019,220,8,32,220.5,1,1,4.768666666666667
2019-08-08 13:00:00,52.89,23.04,16.92,8.944,3.986,26.1,71.45,83,416.0,13,3,3,8,2019,220,8,32,220.54166666666666,1,1,4.854666666666667
2019-08-08 14:00:00,73.45,38.4,19.35,12.144,3.556,26.1,74.82,89,980.0,14,3,3,8,2019,220,8,32,220.58333333333334,1,1,4.677333333333333
2019-08-08 15:00:00,71.23,34.82,20.55,12.56,3.3,27.8,75.63,79,591.0,15,3,3,8,2019,220,8,32,220.625,1,1,4.6626666666666665
2019-08-08 16:00:00,56.6,25.5,16.97,11.232,2.898,28.9,74.06,70,461.0,16,3,3,8,2019,220,8,32,220.66666666666666,1,1,3.951333333333333
2019-08-08 17:00:00,32.29,12.58,10.0,7.184,2.526,30.0,78.24,70,301.0,17,3,3,8,2019,220,8,32,220.70833333333334,1,1,3.31
2019-08-08 18:00:00,22.57,6.62,7.84,5.584,2.526,27.8,72.53,74,49.0,18,3,3,8,2019,220,8,32,220.75,0,1,3.0839999999999996
2019-08-08 19:00:00,20.11,6.18,6.54,5.136,2.254,27.2,73.32,79,0.0,19,3,3,8,2019,220,8,32,220.79166666666666,0,1,2.9166666666666665
2019-08-08 20:00:00,19.59,6.08,5.96,4.96,2.59,26.1,71.45,83,0.0,20,3,3,8,2019,220,8,32,220.83333333333334,0,1,2.8313333333333333
2019-08-08 21:00:00,18.79,5.44,5.86,4.96,2.53,26.1,71.45,83,0.0,21,3,3,8,2019,220,8,32,220.875,0,1,2.6133333333333333
2019-08-09 07:00:00,22.77,8.9,7.29,4.336,2.244,26.1,74.82,89,231.0,7,4,3,8,2019,221,9,32,221.29166666666666,0,1,2.778666666666666
2019-08-09 08:00:00,56.24,26.3,16.2,10.784,2.956,28.9,76.04,73,242.0,8,4,3,8,2019,221,9,32,221.33333333333334,1,1,4.502666666666666
2019-08-09 09:00:00,59.9,23.2,21.52,11.792,3.388,28.0,76.42,79,343.0,9,4,3,8,2019,221,9,32,221.375,1,1,5.976
2019-08-09 10:00:00,70.28,28.9,24.66,12.912,3.808,27.9,78.53,83,388.0,10,4,3,8,2019,221,9,32,221.41666666666666,1,1,6.066666666666666
2019-08-09 11:00:00,68.93,29.28,24.15,12.496,3.004,27.5,78.13,85,669.0,11,4,3,8,2019,221,9,32,221.45833333333334,1,1,5.749333333333333
2019-08-09 12:00:00,51.23,21.28,18.24,8.928,2.782,27.0,78.49,89,431.0,12,4,3,8,2019,221,9,32,221.5,1,1,5.162222222333334
2019-08-09 13:00:00,45.66,17.82,17.2,7.424,3.216,27.1,78.9,89,976.0,13,4,3,8,2019,221,9,32,221.54166666666666,1,1,5.089111111
2019-08-09 14:00:00,53.41,21.86,18.91,8.896,3.744,25.9,74.02,89,450.0,14,4,3,8,2019,221,9,32,221.58333333333334,1,1,5.182666666666667
2019-08-09 15:00:00,51.89,20.86,18.71,8.72,3.6,25.9,72.91,87,702.0,15,4,3,8,2019,221,9,32,221.625,1,1,5.059333333333334
2019-08-09 16:00:00,41.04,13.28,16.88,8.128,2.752,26.1,73.7,87,257.0,16,4,3,8,2019,221,9,32,221.66666666666666,1,1,4.6546666666666665
2019-08-09 17:00:00,28.43,7.62,11.91,6.512,2.388,26.1,75.94,91,130.0,17,4,3,8,2019,221,9,32,221.70833333333334,1,1,3.988666666666667
2019-08-09 18:00:00,21.23,4.48,8.96,5.376,2.414,26.4,77.17,91,85.0,18,4,3,8,2019,221,9,32,221.75,0,1,3.2913333333333328
2019-08-09 19:00:00,19.1,3.84,7.52,5.12,2.62,26.4,77.17,91,0.0,19,4,3,8,2019,221,9,32,221.79166666666666,0,1,3.1413333333333333
2019-08-09 20:00:00,18.49,3.58,7.42,5.216,2.274,26.4,77.17,91,0.0,20,4,3,8,2019,221,9,32,221.83333333333334,0,1,3.3346666666666667
2019-08-09 21:00:00,17.98,3.62,6.66,5.408,2.292,26.1,72.01,84,0.0,21,4,3,8,2019,221,9,32,221.875,0,1,2.529333333333333
2019-08-10 07:00:00,15.57,2.66,7.42,3.696,1.794,27.8,78.74,84,64.0,7,5,3,8,2019,222,10,32,222.29166666666666,0,1,2.4306666666666668
2019-08-10 08:00:00,17.74,3.9,7.86,3.92,2.06,28.9,80.03,79,183.0,8,5,3,8,2019,222,10,32,222.33333333333334,1,1,2.9446666666666665
2019-08-10 09:00:00,21.71,6.34,8.99,4.224,2.156,28.9,80.03,79,187.0,9,5,3,8,2019,222,10,32,222.375,1,1,3.138666666666667
2019-08-10 10:00:00,24.59,6.3,11.14,4.88,2.27,28.9,80.03,79,747.0,10,5,3,8,2019,222,10,32,222.41666666666666,1,1,3.122
2019-08-10 11:00:00,22.64,6.88,9.1,4.576,2.084,30.0,81.07,74,374.0,11,5,3,8,2019,222,10,32,222.45833333333334,1,1,3.0533333333333332
2019-08-10 12:00:00,21.01,6.56,7.94,4.304,2.206,30.0,78.24,70,209.0,12,5,3,8,2019,222,10,32,222.5,1,1,2.63
2019-08-10 13:00:00,21.03,6.56,7.67,4.688,2.112,28.9,80.03,79,203.0,13,5,3,8,2019,222,10,32,222.54166666666666,1,1,2.6453333333333333
2019-08-10 14:00:00,25.83,9.6,9.57,4.384,2.276,28.9,80.03,79,227.0,14,5,3,8,2019,222,10,32,222.58333333333334,1,1,2.830666666666667
2019-08-10 15:00:00,22.61,6.82,9.57,4.144,2.076,30.0,78.24,70,139.0,15,5,3,8,2019,222,10,32,222.625,1,1,2.8173333333333335
